date,min,max,median,q1,q3,stdev,count
2020-03-11T00:00:00.000Z,0.1,4.87,1.65,0.62,2.19,1.026,576
2020-03-12T00:00:00.000Z,0.2,3.68,1.28,1,1.67,0.55,501
2020-03-13T00:00:00.000Z,0.15,6.22,0.52,0.4,0.85,0.775,513
2020-03-14T00:00:00.000Z,0.1,3.42,0.44,0.3,0.95,0.521,528
2020-03-15T00:00:00.000Z,2.5,5.92,3.92,3.49,4.37,0.729,291
2020-03-16T00:00:00.000Z,0.3,21.58,1.86,0.85,5.18,2.323,583
2020-03-17T00:00:00.000Z,0.55,4.24,1.55,1.22,2.06,0.728,582
2020-03-18T00:00:00.000Z,0.1,4.01,1.19,0.53,2.52,0.989,502
2020-03-19T00:00:00.000Z,0.22,2.62,1,0.63,1.27,0.441,551
2020-03-20T00:00:00.000Z,0.36,4.55,1.08,0.72,1.96,0.91,467
2020-03-21T00:00:00.000Z,0.34,5.4,0.85,0.65,1.75,0.971,494
2020-03-22T00:00:00.000Z,0.37,3.62,0.97,0.73,1.84,0.668,466
2020-03-23T00:00:00.000Z,0.5,1.9,1.06,0.8,1.3,0.293,445
2020-03-24T00:00:00.000Z,1.37,4.2,2.15,1.9,2.5,0.569,447
2020-03-25T00:00:00.000Z,1.4,5.33,3.31,3,3.92,0.748,431
2020-03-26T00:00:00.000Z,2.93,13.55,6.78,5.96,9.82,2.53,436
2020-03-27T00:00:00.000Z,6.27,12.7,8.34,7.44,10.22,1.61,375
2020-03-28T00:00:00.000Z,0.3,21.38,1.31,0.87,2.19,3.064,176
2020-03-29T00:00:00.000Z,0.27,17.14,0.57,0.49,0.74,1.244,343
2020-03-30T00:00:00.000Z,0.27,1.07,0.65,0.53,0.75,0.151,131
2020-03-31T00:00:00.000Z,0.3,1.83,0.75,0.63,0.92,0.199,322
2020-04-01T00:00:00.000Z,0.2,1.93,0.95,0.8,1.1,0.264,193
2020-04-02T00:00:00.000Z,0.1,3.1,1.34,0.85,1.82,0.615,416
2020-04-03T00:00:00.000Z,0.1,2.27,0.55,0.42,0.9,0.306,442
2020-04-04T00:00:00.000Z,0.3,4.23,0.76,0.6,1.1,0.522,514
2020-04-05T00:00:00.000Z,0.55,25.55,1.69,0.92,4.43,5.17,538
2020-04-06T00:00:00.000Z,2.94,29.92,6.24,4.62,9.89,7.085,510
2020-04-07T00:00:00.000Z,1.06,22.36,10.22,2.97,13.2,5.985,451
2020-04-08T00:00:00.000Z,1.2,5.16,2.18,1.95,2.9,0.848,470
2020-04-09T00:00:00.000Z,0.15,3.2,0.7,0.45,1.28,0.768,454
2020-04-10T00:00:00.000Z,0.2,10.26,0.6,0.4,1.38,1.168,524
2020-04-11T00:00:00.000Z,0.55,5.38,1.92,1.05,4.24,1.577,155
2020-04-12T00:00:00.000Z,0.1,11.78,2.29,1.38,6.23,3.259,590
2020-04-13T00:00:00.000Z,0.16,1.12,0.56,0.47,0.67,0.17,585
2020-04-14T00:00:00.000Z,0.2,1.23,0.65,0.45,0.82,0.234,565
2020-04-15T00:00:00.000Z,0.05,2.45,0.57,0.41,0.78,0.47,523
2020-04-16T00:00:00.000Z,0.1,1.56,0.41,0.32,0.54,0.206,518
2020-04-17T00:00:00.000Z,0.16,2.15,0.54,0.41,0.68,0.341,578
2020-04-18T00:00:00.000Z,0.35,5.01,0.93,0.72,1.45,0.715,590
2020-04-19T00:00:00.000Z,0.25,19.8,0.93,0.68,1.4,1.16,566
2020-04-20T00:00:00.000Z,0.35,2.22,0.8,0.62,1.63,0.528,515
2020-04-21T00:00:00.000Z,0.3,3.02,0.67,0.52,1.14,0.394,380
2020-04-22T00:00:00.000Z,0.4,1.44,0.8,0.65,0.95,0.197,428
2020-04-23T00:00:00.000Z,0.4,1.7,0.92,0.75,1.1,0.252,477
2020-04-24T00:00:00.000Z,0.14,1.52,0.4,0.3,0.71,0.295,552
2020-04-25T00:00:00.000Z,0.16,18.93,0.57,0.44,0.75,1.338,517
2020-04-26T00:00:00.000Z,0.16,15.65,1,0.65,1.73,1.159,566
2020-04-27T00:00:00.000Z,0.44,3.8,1.06,0.85,1.85,0.838,539
2020-04-28T00:00:00.000Z,0.45,25.02,1.3,0.95,1.79,2.08,416
2020-04-29T00:00:00.000Z,0.87,21.44,1.68,1.34,2.18,1.826,523
2020-04-30T00:00:00.000Z,1.13,28.04,2.69,2.04,4.72,3.075,552
2020-05-01T00:00:00.000Z,2.33,18.39,6.9,5.48,11.14,3.854,556
2020-05-02T00:00:00.000Z,0.3,11.57,1.65,0.92,4.8,2.834,546
2020-05-03T00:00:00.000Z,0.48,24.62,2.13,0.95,3.25,1.91,578
2020-05-04T00:00:00.000Z,0.42,13.66,1.25,0.75,3.83,2.427,540
